"2026-08-24","學務處","學務處【學生宿舍】115學年度四技進修推廣部宿舍申請錄取名單公告暨繳費通知","https://nfu.edu.tw/zh_tw/ann/adm/-24117919_69bb83684eae358392c8629eh"
"2026-08-21","總務處","總務處【事務組公告】Construction Notice 115年08月24日(ㄧ)至08月26日(三) 校園樹木修剪作業通知","https://nfu.edu.tw/zh_tw/ann/adm/-%E4%BA%8B%E5%8B%99%E7%B5%84%E5%85%AC%E5%91%8A-Construction-Notice-115%E5%B9%B408%E6%9C%8824%E6%97%A5-%E3%84%A7-%E8%87%B308%E6%9C%8826%E6%97%A5-%E4%B8%89-%E6%A0%A1%E5%9C%92%E6%A8%B9%E6%9C%A8%E4%BF%AE%E5%89%AA%E4%BD%9C%E6%A5%AD%E9%80%9A%E7%9F%A5-61030799_69897de64eae356cc9a50d0eh"
"2026-08-21","電子計算機中心","電子計算機中心【電算中心公告】教職員生請注意：新公務用電子郵件系統已正式上線！","https://nfu.edu.tw/zh_tw/ann/adm/-%E9%9B%BB%E7%AE%97%E4%B8%AD%E5%BF%83%E5%85%AC%E5%91%8A-%E6%95%99%E8%81%B7%E5%93%A1%E7%94%9F%E8%AB%8B%E6%B3%A8%E6%84%8F-%E6%96%B0%E5%85%AC%E5%8B%99%E7%94%A8%E9%9B%BB%E5%AD%90%E9%83%B5%E4%BB%B6%E7%B3%BB%E7%B5%B1%E5%B7%B2%E6%AD%A3%E5%BC%8F%E4%B8%8A%E7%B7%9A-86546077_69897f7f4eae356cc9a50dceh"
"2026-08-21","學務處","學務處【學雜費減免】115-1【復學生】學雜費減免申請公告","https://nfu.edu.tw/zh_tw/ann/adm/-17883878_69bb83684eae358392c8629eh"
"2026-08-21","學務處","學務處【學雜費減免】進修學制(四技新生)：115年8月22日(六)上午9:00至115年8月24日(三)17:00止","https://nfu.edu.tw/zh_tw/ann/adm/-63014296_69bb83684eae358392c8629eh"
"2026-08-20","學務處","學務處【學生宿舍】115學年度學生宿舍新生抽籤結果及錄取名單公告","https://nfu.edu.tw/zh_tw/ann/adm/-20215819_69bb83684eae358392c8629eh"
"2026-08-20","人事室","人事室★ 115年8月21日共同暑休各單位單一窗口服務一覽表","https://nfu.edu.tw/zh_tw/ann/adm/-60136652_69b250a44eae35838e8f2cc1h"
"2026-08-20","學務處","學務處【學生宿舍】115學年度四技進修部獨招新生住宿作業重要日程及注意事項公告","https://nfu.edu.tw/zh_tw/ann/adm/-73264089_69bb83684eae358392c8629eh"
"2026-08-19","電子計算機中心","電子計算機中心【智慧財產權宣導】網頁文件及軟體授權使用注意事項","https://nfu.edu.tw/zh_tw/ann/adm/-%E6%99%BA%E6%85%A7%E8%B2%A1%E7%94%A2%E6%AC%8A%E5%AE%A3%E5%B0%8E-%E7%B6%B2%E9%A0%81%E6%96%87%E4%BB%B6%E5%8F%8A%E8%BB%9F%E9%AB%94%E6%8E%88%E6%AC%8A%E4%BD%BF%E7%94%A8%E6%B3%A8%E6%84%8F%E4%BA%8B%E9%A0%85-59752665_69897f7f4eae356cc9a50dceh"
"2026-08-19","總務處","總務處【營繕組公告】115年08月21日(五)至8月23(日) 第二校區電機館周邊施工作業通知","https://nfu.edu.tw/zh_tw/ann/adm/-%E7%87%9F%E7%B9%95%E7%B5%84%E5%85%AC%E5%91%8A-115%E5%B9%B408%E6%9C%8821%E6%97%A5-%E4%BA%94-%E8%87%B38%E6%9C%8823-%E6%97%A5-%E7%AC%AC%E4%BA%8C%E6%A0%A1%E5%8D%80%E9%9B%BB%E6%A9%9F%E9%A4%A8%E5%91%A8%E9%82%8A%E6%96%BD%E5%B7%A5%E4%BD%9C%E6%A5%AD%E9%80%9A%E7%9F%A5-93906705_69897de64eae356cc9a50d0eh"
