Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comm
"333","雙手","23500","1696668353776","R2 U' L2 D B2 D' F' D' B' U2 B' F' U B' R D","0"
"333","雙手","24350","1696668532295","D2 L2 B L2 D2 R2 U2 F L B2 D B' U' L' R2 F R' F' R'","0"
"333","雙手","29640","1696668577800","D2 B R2 B U2 F2 R2 D2 L2 F' D' R2 F R' B' R B2 D F' L2","0"
"333","雙手","25110","1696668690005","L B R' L D' B D L' U' R F D2 F2 D' R2 L2 D L2 F2","0"
"333","雙手","25270","1696668768000","F2 D B2 U R2 D' U2 B' F' L2 F D L' U2 B U' R' D' U2","0"
"333","雙手","22380","1696668892957","U D' B U' D F' L2 U2 R U L B R2 F L2 U2 F L2 F2","0"
"333","雙手","20520","1696668926016","L2 B2 R2 F U2 B2 L2 R2 F' L2 R' F' D' B L R B' D' F' L","0"
"333","雙手","16810","1696668959602","R' L' U2 F2 D B' L' B' R F2 U D L2 F2 L2 U2 R2 D R2 F2","0"
"333","雙手","25670","1696669110339","R2 B' U2 B U2 F' D2 B' F D2 U' R' D2 U' L2 R2 B U2 F U'","0"
"333","雙手","17230","1696669141184","D2 B2 R' F2 U2 L2 F2 D2 L2 F D' L' B D' L2 F' R D' F2","0"
"333","雙手","32260","1696747121370","U' L D B2 U2 F' D2 L B U' D B' R2 B' L2 D2 L2 D2","0"
"333","雙手","25140","1696747154677","D2 R F' B2 L2 U F' D B U R' U2 R2 U2 R' U2 L U2 L","0"
"333","雙手","20900","1696747258547","L' D2 B2 R' F2 R' B2 R2 U' L' R2 D F' D L D R2 F' L","0"
"333","雙手","27200","1696747295691","F2 B L U' F' R L' B U' L B' R2 U2 D2 B2 U2 B L2 B2","0"
"333","雙手","21520","1696747369753","D2 F L2 U' B U' B2 L D' L U' F2 R' F2 R D2 R' L F2","0"
"333","雙手","27320","1696747459598","R U2 L' F' D F' B' D F' U' D L U2 B2 R L U2 B2","0"
"333","雙手","29520","1696747563858","U' F2 L2 R2 U2 B2 D' B2 R' F2 D2 B R F U L B' F2 R","0"
"333","雙手","28140","1696747608496","R2 L' F L F B R' B' L U' F' R2 B D2 B' R2 D2 B2 R2 L2","0"
"333","雙手","23910","1696747642284","U' F D R' L B' L' B2 R' U2 R2 B D2 F' R2 F D2 R2","0"
"333","雙手","24920","1696747911960","D' L2 D2 B2 L2 F2 D' F2 D2 R D2 B' L' B' D2 B' L U B R2","0"
"333","雙手","28930","1696747948943","U D' L2 F' U' R L2 U' B L' B2 R2 U F2 D' B2 L2 U B2 R2","0"
"333","雙手","21810","1696747984834","R2 D2 R U2 R D2 B2 F' U2 R B R2 B2 L D' F2 R B2","0"
"333","雙手","26590","1696748022533","B2 L2 D2 F2 R2 D L2 F2 L2 B D B U' L F2 D' F2 U' R D2","0"
"333","雙手","29390","1696748061668","L' U L B L' B R' U2 F' L' B2 D' R2 U R2 L2 D' B2 U","0"
"333","雙手","23290","1696748095093","D2 L2 B2 D' F2 R2 D B2 U L D2 L B' U' F R' B2 L' R2","0"
"333","雙手","29200","1696748263732","D F D B2 R2 L D2 B2 D' R U B D2 B2 D2 R2 U2 B D2 B2","0"
"333","雙手","22690","1696748296152","F2 R' U2 L' R2 U2 F2 D' R D2 F2 U2 B' R D2 B' D2 U'","0"
"333","雙手","29900","1696748356881","F2 B' D2 R2 B' R U' R2 F' U' D' R2 F2 U' L2 B2 D L2 F2","0"
"333","雙手","26380","1696748393441","B' R U R2 F' D B2 L' U' F2 R L2 U2 F2 B2 L D2 B2 L' F2","0"
"333","雙手","29040","1696767178360","D' L2 B2 D L2 U' L2 D2 B2 L2 B F D L2 F2 L' R D F2","0"
"333","雙手","23810","1696767217676","F2 R2 L F2 R' B L2 U F' R' B' U2 B2 D2 L2 U' B2 R2 D L2","0"
"333","雙手","30810","1696767266654","B' R U' R' L F' L2 U2 F' U L' F B' L2 B' U2 B L2 B L2","0"
"333","雙手","29530","1696767308324","U2 R2 B2 L R' D2 R2 U' L B L' F' D F U B' R2 D","0"
"333","雙手","29460","1696767367362","U' D2 R' D2 R2 F D R L' U2 F' B2 R2 B2 L2 D2 R2 D' R2","0"
"333","雙手","26940","1696767487810","L' D' R' B L' F2 B' D L' U R' U2 F R2 B2 R2 D2 F R2","0"
